key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
784,WC-2006,2006 FIFA Men's World Cup,M-2006-24,Portugal vs Iran,2006-06-17,group stage,Group D,R-349,Poulat,Éric,France,CF-6,Union of European Football Associations,UEFA
785,WC-2006,2006 FIFA Men's World Cup,M-2006-25,Czech Republic vs Ghana,2006-06-17,group stage,Group E,R-137,Elizondo,Horacio,Argentina,CF-4,South American Football Confederation,CONMEBOL
786,WC-2006,2006 FIFA Men's World Cup,M-2006-26,Italy vs United States,2006-06-17,group stage,Group E,R-238,Larrionda,Jorge,Uruguay,CF-4,South American Football Confederation,CONMEBOL
787,WC-2006,2006 FIFA Men's World Cup,M-2006-27,Japan vs Croatia,2006-06-18,group stage,Group F,R-117,De Bleeckere,Frank,Belgium,CF-6,Union of European Football Associations,UEFA
788,WC-2006,2006 FIFA Men's World Cup,M-2006-28,Brazil vs Australia,2006-06-18,group stage,Group F,R-297,Merk,Markus,Germany,CF-6,Union of European Football Associations,UEFA
789,WC-2006,2006 FIFA Men's World Cup,M-2006-29,France vs South Korea,2006-06-18,group stage,Group G,R-025,Archundia,Benito,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
790,WC-2006,2006 FIFA Men's World Cup,M-2006-30,Togo vs Switzerland,2006-06-19,group stage,Group G,R-021,Amarilla,Carlos,Paraguay,CF-4,South American Football Confederation,CONMEBOL
791,WC-2006,2006 FIFA Men's World Cup,M-2006-31,Saudi Arabia vs Ukraine,2006-06-19,group stage,Group H,R-347,Poll,Graham,England,CF-6,Union of European Football Associations,UEFA
792,WC-2006,2006 FIFA Men's World Cup,M-2006-32,Spain vs Tunisia,2006-06-19,group stage,Group H,R-409,Simon,Carlos Eugênio,Brazil,CF-4,South American Football Confederation,CONMEBOL
793,WC-2006,2006 FIFA Men's World Cup,M-2006-33,Costa Rica vs Poland,2006-06-20,group stage,Group A,R-263,Maidin,Shamsul,Singapore,CF-1,Asian Football Confederation,AFC
794,WC-2006,2006 FIFA Men's World Cup,M-2006-34,Ecuador vs Germany,2006-06-20,group stage,Group A,R-204,Ivanov,Valentin,Russia,CF-6,Union of European Football Associations,UEFA
795,WC-2006,2006 FIFA Men's World Cup,M-2006-35,Paraguay vs Trinidad and Tobago,2006-06-20,group stage,Group B,R-381,Rosetti,Roberto,Italy,CF-6,Union of European Football Associations,UEFA
796,WC-2006,2006 FIFA Men's World Cup,M-2006-36,Sweden vs England,2006-06-20,group stage,Group B,R-072,Busacca,Massimo,Switzerland,CF-6,Union of European Football Associations,UEFA
797,WC-2006,2006 FIFA Men's World Cup,M-2006-37,Iran vs Angola,2006-06-21,group stage,Group D,R-401,Shield,Mark,Australia,CF-1,Asian Football Confederation,AFC
798,WC-2006,2006 FIFA Men's World Cup,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,Group D,R-298,Micheľ,Ľuboš,Slovakia,CF-6,Union of European Football Associations,UEFA
799,WC-2006,2006 FIFA Men's World Cup,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,Group C,R-377,Rodríguez,Marco Antonio,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
800,WC-2006,2006 FIFA Men's World Cup,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,Group C,R-291,Medina Cantalejo,Luis,Spain,CF-6,Union of European Football Associations,UEFA
801,WC-2006,2006 FIFA Men's World Cup,M-2006-41,Czech Republic vs Italy,2006-06-22,group stage,Group E,R-025,Archundia,Benito,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
802,WC-2006,2006 FIFA Men's World Cup,M-2006-42,Ghana vs United States,2006-06-22,group stage,Group E,R-297,Merk,Markus,Germany,CF-6,Union of European Football Associations,UEFA
803,WC-2006,2006 FIFA Men's World Cup,M-2006-43,Croatia vs Australia,2006-06-22,group stage,Group F,R-347,Poll,Graham,England,CF-6,Union of European Football Associations,UEFA
804,WC-2006,2006 FIFA Men's World Cup,M-2006-44,Japan vs Brazil,2006-06-22,group stage,Group F,R-349,Poulat,Éric,France,CF-6,Union of European Football Associations,UEFA
805,WC-2006,2006 FIFA Men's World Cup,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,Group H,R-096,Codjia,Coffi,Benin,CF-1,Asian Football Confederation,AFC
806,WC-2006,2006 FIFA Men's World Cup,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,Group H,R-021,Amarilla,Carlos,Paraguay,CF-4,South American Football Confederation,CONMEBOL
807,WC-2006,2006 FIFA Men's World Cup,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,Group G,R-137,Elizondo,Horacio,Argentina,CF-4,South American Football Confederation,CONMEBOL
808,WC-2006,2006 FIFA Men's World Cup,M-2006-48,Togo vs France,2006-06-23,group stage,Group G,R-238,Larrionda,Jorge,Uruguay,CF-4,South American Football Confederation,CONMEBOL
809,WC-2006,2006 FIFA Men's World Cup,M-2006-49,Germany vs Sweden,2006-06-24,round of 16,not applicable,R-409,Simon,Carlos Eugênio,Brazil,CF-4,South American Football Confederation,CONMEBOL
810,WC-2006,2006 FIFA Men's World Cup,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,not applicable,R-072,Busacca,Massimo,Switzerland,CF-6,Union of European Football Associations,UEFA
811,WC-2006,2006 FIFA Men's World Cup,M-2006-51,England vs Ecuador,2006-06-25,round of 16,not applicable,R-117,De Bleeckere,Frank,Belgium,CF-6,Union of European Football Associations,UEFA
812,WC-2006,2006 FIFA Men's World Cup,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,not applicable,R-204,Ivanov,Valentin,Russia,CF-6,Union of European Football Associations,UEFA
813,WC-2006,2006 FIFA Men's World Cup,M-2006-53,Italy vs Australia,2006-06-26,round of 16,not applicable,R-291,Medina Cantalejo,Luis,Spain,CF-6,Union of European Football Associations,UEFA
814,WC-2006,2006 FIFA Men's World Cup,M-2006-54,Switzerland vs Ukraine,2006-06-26,round of 16,not applicable,R-025,Archundia,Benito,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
815,WC-2006,2006 FIFA Men's World Cup,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,not applicable,R-298,Micheľ,Ľuboš,Slovakia,CF-6,Union of European Football Associations,UEFA
816,WC-2006,2006 FIFA Men's World Cup,M-2006-56,Spain vs France,2006-06-27,round of 16,not applicable,R-381,Rosetti,Roberto,Italy,CF-6,Union of European Football Associations,UEFA
817,WC-2006,2006 FIFA Men's World Cup,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,not applicable,R-298,Micheľ,Ľuboš,Slovakia,CF-6,Union of European Football Associations,UEFA
818,WC-2006,2006 FIFA Men's World Cup,M-2006-58,Italy vs Ukraine,2006-06-30,quarter-finals,not applicable,R-117,De Bleeckere,Frank,Belgium,CF-6,Union of European Football Associations,UEFA
819,WC-2006,2006 FIFA Men's World Cup,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,not applicable,R-137,Elizondo,Horacio,Argentina,CF-4,South American Football Confederation,CONMEBOL
820,WC-2006,2006 FIFA Men's World Cup,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,not applicable,R-291,Medina Cantalejo,Luis,Spain,CF-6,Union of European Football Associations,UEFA
821,WC-2006,2006 FIFA Men's World Cup,M-2006-61,Germany vs Italy,2006-07-04,semi-finals,not applicable,R-025,Archundia,Benito,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
822,WC-2006,2006 FIFA Men's World Cup,M-2006-62,Portugal vs France,2006-07-05,semi-finals,not applicable,R-238,Larrionda,Jorge,Uruguay,CF-4,South American Football Confederation,CONMEBOL
823,WC-2006,2006 FIFA Men's World Cup,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,not applicable,R-212,Kamikawa,Toru,Japan,CF-1,Asian Football Confederation,AFC
824,WC-2006,2006 FIFA Men's World Cup,M-2006-64,Italy vs France,2006-07-09,final,not applicable,R-137,Elizondo,Horacio,Argentina,CF-4,South American Football Confederation,CONMEBOL
825,WC-2007,2007 FIFA Women's World Cup,M-2007-01,Germany vs Argentina,2007-09-10,group stage,Group A,R-322,Ogston,Tammy,Australia,CF-1,Asian Football Confederation,AFC
826,WC-2007,2007 FIFA Women's World Cup,M-2007-02,United States vs North Korea,2007-09-11,group stage,Group B,R-342,Petignat,Nicole,Switzerland,CF-6,Union of European Football Associations,UEFA
827,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,R-400,Seitz,Kari,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
828,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,R-318,Niu,Huijun,China,CF-1,Asian Football Confederation,AFC
829,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,R-102,Correa,Adriana,Colombia,CF-4,South American Football Confederation,CONMEBOL
830,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,R-213,Kamnueng,Pannipar,Thailand,CF-1,Asian Football Confederation,AFC
831,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,R-049,Beck,Christine,Germany,CF-6,Union of European Football Associations,UEFA
832,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,R-149,Ferreira-James,Dianne,Guyana,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
833,WC-2007,2007 FIFA Women's World Cup,M-2007-09,Argentina vs Japan,2007-09-14,group stage,Group A,R-112,Damková,Dagmar,Czech Republic,CF-6,Union of European Football Associations,UEFA
834,WC-2007,2007 FIFA Women's World Cup,M-2007-10,Sweden vs United States,2007-09-14,group stage,Group B,R-157,Gaál,Gyöngyi,Hungary,CF-6,Union of European Football Associations,UEFA
835,WC-2007,2007 FIFA Women's World Cup,M-2007-11,England vs Germany,2007-09-14,group stage,Group A,R-333,Palmqvist,Jenny,Sweden,CF-6,Union of European Football Associations,UEFA
836,WC-2007,2007 FIFA Women's World Cup,M-2007-12,North Korea vs Nigeria,2007-09-14,group stage,Group B,R-322,Ogston,Tammy,Australia,CF-1,Asian Football Confederation,AFC
837,WC-2007,2007 FIFA Women's World Cup,M-2007-13,Canada vs Ghana,2007-09-15,group stage,Group C,R-342,Petignat,Nicole,Switzerland,CF-6,Union of European Football Associations,UEFA
838,WC-2007,2007 FIFA Women's World Cup,M-2007-14,Denmark vs New Zealand,2007-09-15,group stage,Group D,R-323,Oiwa,Mayumi,Japan,CF-1,Asian Football Confederation,AFC
839,WC-2007,2007 FIFA Women's World Cup,M-2007-15,Australia vs Norway,2007-09-15,group stage,Group C,R-318,Niu,Huijun,China,CF-1,Asian Football Confederation,AFC
840,WC-2007,2007 FIFA Women's World Cup,M-2007-16,Brazil vs China,2007-09-15,group stage,Group D,R-052,Bennett,Jennifer,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
841,WC-2007,2007 FIFA Women's World Cup,M-2007-17,England vs Argentina,2007-09-17,group stage,Group A,R-149,Ferreira-James,Dianne,Guyana,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
842,WC-2007,2007 FIFA Women's World Cup,M-2007-18,Germany vs Japan,2007-09-17,group stage,Group A,R-102,Correa,Adriana,Colombia,CF-4,South American Football Confederation,CONMEBOL
843,WC-2007,2007 FIFA Women's World Cup,M-2007-19,Nigeria vs United States,2007-09-18,group stage,Group B,R-323,Oiwa,Mayumi,Japan,CF-1,Asian Football Confederation,AFC
844,WC-2007,2007 FIFA Women's World Cup,M-2007-20,North Korea vs Sweden,2007-09-18,group stage,Group B,R-049,Beck,Christine,Germany,CF-6,Union of European Football Associations,UEFA
845,WC-2007,2007 FIFA Women's World Cup,M-2007-21,Australia vs Canada,2007-09-20,group stage,Group C,R-157,Gaál,Gyöngyi,Hungary,CF-6,Union of European Football Associations,UEFA
846,WC-2007,2007 FIFA Women's World Cup,M-2007-22,Norway vs Ghana,2007-09-20,group stage,Group C,R-052,Bennett,Jennifer,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
847,WC-2007,2007 FIFA Women's World Cup,M-2007-23,Brazil vs Denmark,2007-09-20,group stage,Group D,R-400,Seitz,Kari,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
848,WC-2007,2007 FIFA Women's World Cup,M-2007-24,China vs New Zealand,2007-09-20,group stage,Group D,R-112,Damková,Dagmar,Czech Republic,CF-6,Union of European Football Associations,UEFA
849,WC-2007,2007 FIFA Women's World Cup,M-2007-25,Germany vs North Korea,2007-09-22,quarter-final,not applicable,R-322,Ogston,Tammy,Australia,CF-1,Asian Football Confederation,AFC
850,WC-2007,2007 FIFA Women's World Cup,M-2007-26,United States vs England,2007-09-22,quarter-final,not applicable,R-333,Palmqvist,Jenny,Sweden,CF-6,Union of European Football Associations,UEFA
851,WC-2007,2007 FIFA Women's World Cup,M-2007-27,Norway vs China,2007-09-23,quarter-final,not applicable,R-157,Gaál,Gyöngyi,Hungary,CF-6,Union of European Football Associations,UEFA
852,WC-2007,2007 FIFA Women's World Cup,M-2007-28,Brazil vs Australia,2007-09-23,quarter-final,not applicable,R-049,Beck,Christine,Germany,CF-6,Union of European Football Associations,UEFA
853,WC-2007,2007 FIFA Women's World Cup,M-2007-29,Germany vs Norway,2007-09-26,semi-final,not applicable,R-112,Damková,Dagmar,Czech Republic,CF-6,Union of European Football Associations,UEFA
854,WC-2007,2007 FIFA Women's World Cup,M-2007-30,United States vs Brazil,2007-09-27,semi-final,not applicable,R-342,Petignat,Nicole,Switzerland,CF-6,Union of European Football Associations,UEFA
855,WC-2007,2007 FIFA Women's World Cup,M-2007-31,Norway vs United States,2007-09-30,third-place match,not applicable,R-157,Gaál,Gyöngyi,Hungary,CF-6,Union of European Football Associations,UEFA
856,WC-2007,2007 FIFA Women's World Cup,M-2007-32,Germany vs Brazil,2007-09-30,final,not applicable,R-322,Ogston,Tammy,Australia,CF-1,Asian Football Confederation,AFC
857,WC-2010,2010 FIFA Men's World Cup,M-2010-01,South Africa vs Mexico,2010-06-11,group stage,Group A,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
858,WC-2010,2010 FIFA Men's World Cup,M-2010-02,Uruguay vs France,2010-06-11,group stage,Group A,R-317,Nishimura,Yuichi,Japan,CF-1,Asian Football Confederation,AFC
859,WC-2010,2010 FIFA Men's World Cup,M-2010-03,South Korea vs Greece,2010-06-12,group stage,Group B,R-192,Hester,Michael,New Zealand,CF-5,Oceania Football Confederation,OFC
860,WC-2010,2010 FIFA Men's World Cup,M-2010-04,Argentina vs Nigeria,2010-06-12,group stage,Group B,R-418,Stark,Wolfgang,Germany,CF-6,Union of European Football Associations,UEFA
861,WC-2010,2010 FIFA Men's World Cup,M-2010-05,England vs United States,2010-06-12,group stage,Group C,R-409,Simon,Carlos Eugênio,Brazil,CF-4,South American Football Confederation,CONMEBOL
862,WC-2010,2010 FIFA Men's World Cup,M-2010-06,Algeria vs Slovenia,2010-06-13,group stage,Group C,R-045,Batres,Carlos Alberto,Guatemala,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
863,WC-2010,2010 FIFA Men's World Cup,M-2010-07,Serbia vs Ghana,2010-06-13,group stage,Group D,R-038,Baldassi,Héctor,Argentina,CF-4,South American Football Confederation,CONMEBOL
864,WC-2010,2010 FIFA Men's World Cup,M-2010-08,Germany vs Australia,2010-06-13,group stage,Group D,R-377,Rodríguez,Marco Antonio,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
865,WC-2010,2010 FIFA Men's World Cup,M-2010-09,Netherlands vs Denmark,2010-06-14,group stage,Group E,R-237,Lannoy,Stéphane,France,CF-6,Union of European Football Associations,UEFA
866,WC-2010,2010 FIFA Men's World Cup,M-2010-10,Japan vs Cameroon,2010-06-14,group stage,Group E,R-053,Benquerença,Olegário,Portugal,CF-6,Union of European Football Associations,UEFA
867,WC-2010,2010 FIFA Men's World Cup,M-2010-11,Italy vs Paraguay,2010-06-14,group stage,Group F,R-025,Archundia,Benito,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
868,WC-2010,2010 FIFA Men's World Cup,M-2010-12,New Zealand vs Slovakia,2010-06-15,group stage,Group F,R-113,Damon,Jerome,South Africa,CF-2,Confederation of African Football,CAF
869,WC-2010,2010 FIFA Men's World Cup,M-2010-13,Ivory Coast vs Portugal,2010-06-15,group stage,Group G,R-238,Larrionda,Jorge,Uruguay,CF-4,South American Football Confederation,CONMEBOL
870,WC-2010,2010 FIFA Men's World Cup,M-2010-14,Brazil vs North Korea,2010-06-15,group stage,Group G,R-217,Kassai,Viktor,Hungary,CF-6,Union of European Football Associations,UEFA
871,WC-2010,2010 FIFA Men's World Cup,M-2010-15,Honduras vs Chile,2010-06-16,group stage,Group H,R-264,Maillet,Eddy,Seychelles,CF-2,Confederation of African Football,CAF
872,WC-2010,2010 FIFA Men's World Cup,M-2010-16,Spain vs Switzerland,2010-06-16,group stage,Group H,R-473,Webb,Howard,England,CF-6,Union of European Football Associations,UEFA
873,WC-2010,2010 FIFA Men's World Cup,M-2010-17,South Africa vs Uruguay,2010-06-16,group stage,Group A,R-072,Busacca,Massimo,Switzerland,CF-6,Union of European Football Associations,UEFA
874,WC-2010,2010 FIFA Men's World Cup,M-2010-18,Argentina vs South Korea,2010-06-17,group stage,Group B,R-117,De Bleeckere,Frank,Belgium,CF-6,Union of European Football Associations,UEFA
875,WC-2010,2010 FIFA Men's World Cup,M-2010-19,Greece vs Nigeria,2010-06-17,group stage,Group B,R-384,Ruiz,Óscar,Colombia,CF-4,South American Football Confederation,CONMEBOL
876,WC-2010,2010 FIFA Men's World Cup,M-2010-20,France vs Mexico,2010-06-17,group stage,Group A,R-011,Al-Ghamdi,Khalil,Saudi Arabia,CF-1,Asian Football Confederation,AFC
877,WC-2010,2010 FIFA Men's World Cup,M-2010-21,Germany vs Serbia,2010-06-18,group stage,Group D,R-445,Undiano Mallenco,Alberto,Spain,CF-6,Union of European Football Associations,UEFA
878,WC-2010,2010 FIFA Men's World Cup,M-2010-22,Slovenia vs United States,2010-06-18,group stage,Group C,R-104,Coulibaly,Koman,Mali,CF-2,Confederation of African Football,CAF
879,WC-2010,2010 FIFA Men's World Cup,M-2010-23,England vs Algeria,2010-06-18,group stage,Group C,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
880,WC-2010,2010 FIFA Men's World Cup,M-2010-24,Netherlands vs Japan,2010-06-19,group stage,Group E,R-038,Baldassi,Héctor,Argentina,CF-4,South American Football Confederation,CONMEBOL
881,WC-2010,2010 FIFA Men's World Cup,M-2010-25,Ghana vs Australia,2010-06-19,group stage,Group D,R-381,Rosetti,Roberto,Italy,CF-6,Union of European Football Associations,UEFA
882,WC-2010,2010 FIFA Men's World Cup,M-2010-26,Cameroon vs Denmark,2010-06-19,group stage,Group E,R-238,Larrionda,Jorge,Uruguay,CF-4,South American Football Confederation,CONMEBOL
883,WC-2010,2010 FIFA Men's World Cup,M-2010-27,Slovakia vs Paraguay,2010-06-20,group stage,Group F,R-264,Maillet,Eddy,Seychelles,CF-2,Confederation of African Football,CAF
