key_id,booking_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
1352,B-1352,WC-2002,2002 FIFA World Cup,M-2002-47,Poland v United States,2002-06-14,group stage,Group D,T-55,Poland,POL,1,0,P-09159,Olisadebe,Emmanuel,11,86',86,0,second half,1,0,0,0
1353,B-1353,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-06901,Beto,not applicable,22,22',22,0,first half,1,0,0,0
1354,B-1354,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07546,Kim,Tae-young,7,24',24,0,first half,1,0,0,0
1355,B-1355,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-04336,Pinto,João,8,27',27,0,first half,0,1,0,1
1356,B-1356,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07113,Seol,Ki-hyeon,9,57',57,0,second half,1,0,0,0
1357,B-1357,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-06901,Beto,not applicable,22,66',66,0,second half,1,0,1,1
1358,B-1358,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-06230,Kim,Nam-il,5,74',74,0,second half,1,0,0,0
1359,B-1359,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-56,Portugal,PRT,1,0,P-09874,Costa,Jorge,2,83',83,0,second half,1,0,0,0
1360,B-1360,WC-2002,2002 FIFA World Cup,M-2002-48,Portugal v South Korea,2002-06-14,group stage,Group D,T-69,South Korea,KOR,0,1,P-07558,Ahn,Jung-hwan,19,90'+3',90,3,"second half, stoppage time",1,0,0,0
1361,B-1361,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-53,Paraguay,PRY,0,1,P-03534,Acuña,Roberto,10,26',26,0,first half,1,0,0,0
1362,B-1362,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-29,Germany,DEU,1,0,P-02165,Schneider,Bernd,19,35',35,0,first half,1,0,0,0
1363,B-1363,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-53,Paraguay,PRY,0,1,P-07437,Cardozo,José,20,50',50,0,second half,1,0,0,0
1364,B-1364,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-29,Germany,DEU,1,0,P-05722,Baumann,Frank,4,71',71,0,second half,1,0,0,0
1365,B-1365,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-29,Germany,DEU,1,0,P-07241,Ballack,Michael,13,90'+2',90,2,"second half, stoppage time",1,0,0,0
1366,B-1366,WC-2002,2002 FIFA World Cup,M-2002-49,Germany v Paraguay,2002-06-15,round of 16,not applicable,T-53,Paraguay,PRY,0,1,P-03534,Acuña,Roberto,10,90'+2',90,2,"second half, stoppage time",0,1,0,1
1367,B-1367,WC-2002,2002 FIFA World Cup,M-2002-50,Denmark v England,2002-06-15,round of 16,not applicable,T-21,Denmark,DNK,1,0,P-06747,Tøfting,Stig,2,24',24,0,first half,1,0,0,0
1368,B-1368,WC-2002,2002 FIFA World Cup,M-2002-50,Denmark v England,2002-06-15,round of 16,not applicable,T-27,England,ENG,0,1,P-06841,Mills,Danny,2,50',50,0,second half,1,0,0,0
1369,B-1369,WC-2002,2002 FIFA World Cup,M-2002-51,Sweden v Senegal,2002-06-16,round of 16,not applicable,T-63,Senegal,SEN,0,1,P-01061,Coly,Ferdinand,17,73',73,0,second half,1,0,0,0
1370,B-1370,WC-2002,2002 FIFA World Cup,M-2002-51,Sweden v Senegal,2002-06-16,round of 16,not applicable,T-63,Senegal,SEN,0,1,P-02188,Thiaw,Pape,18,94',94,0,"extra time, first half",1,0,0,0
1371,B-1371,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,2002-06-16,round of 16,not applicable,T-71,Spain,ESP,1,0,P-02986,Juanfran,not applicable,3,62',62,0,second half,1,0,0,0
1372,B-1372,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,2002-06-16,round of 16,not applicable,T-71,Spain,ESP,1,0,P-02395,Baraja,Rubén,8,87',87,0,second half,1,0,0,0
1373,B-1373,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,2002-06-16,round of 16,not applicable,T-71,Spain,ESP,1,0,P-03203,Hierro,Fernando,6,89',89,0,second half,1,0,0,0
1374,B-1374,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-80,United States,USA,0,1,P-08563,Pope,Eddie,23,26',26,0,first half,1,0,0,0
1375,B-1375,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-00594,Vidrio,Manuel,5,37',37,0,first half,1,0,0,0
1376,B-1376,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-80,United States,USA,0,1,P-07912,Mastroeni,Pablo,4,47',47,0,second half,1,0,0,0
1377,B-1377,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-80,United States,USA,0,1,P-06030,Wolff,Josh,15,50',50,0,second half,1,0,0,0
1378,B-1378,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-80,United States,USA,0,1,P-07135,Berhalter,Gregg,3,53',53,0,second half,1,0,0,0
1379,B-1379,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-07699,Hernández,Luis,15,67',67,0,second half,1,0,0,0
1380,B-1380,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-07848,Blanco,Cuauhtémoc,10,70',70,0,second half,1,0,0,0
1381,B-1381,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-00086,García Aspe,Alberto,8,81',81,0,second half,1,0,0,0
1382,B-1382,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-80,United States,USA,0,1,P-06385,Friedel,Brad,1,83',83,0,second half,1,0,0,0
1383,B-1383,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-06999,Carmona,Salvador,16,84',84,0,second half,1,0,0,0
1384,B-1384,WC-2002,2002 FIFA World Cup,M-2002-53,Mexico v United States,2002-06-17,round of 16,not applicable,T-44,Mexico,MEX,1,0,P-03561,Márquez,Rafael,4,88',88,0,second half,0,1,0,1
1385,B-1385,WC-2002,2002 FIFA World Cup,M-2002-54,Brazil v Belgium,2002-06-17,round of 16,not applicable,T-06,Belgium,BEL,0,1,P-02259,Vanderhaeghe,Yves,18,24',24,0,first half,1,0,0,0
1386,B-1386,WC-2002,2002 FIFA World Cup,M-2002-54,Brazil v Belgium,2002-06-17,round of 16,not applicable,T-09,Brazil,BRA,1,0,P-09709,Carlos,Roberto,6,28',28,0,first half,1,0,0,0
1387,B-1387,WC-2002,2002 FIFA World Cup,M-2002-55,Japan v Turkey,2002-06-18,round of 16,not applicable,T-77,Turkey,TUR,0,1,P-01155,Özalan,Alpay,5,21',21,0,first half,1,0,0,0
1388,B-1388,WC-2002,2002 FIFA World Cup,M-2002-55,Japan v Turkey,2002-06-18,round of 16,not applicable,T-77,Turkey,TUR,0,1,P-08810,Penbe,Ergün,18,44',44,0,first half,1,0,0,0
1389,B-1389,WC-2002,2002 FIFA World Cup,M-2002-55,Japan v Turkey,2002-06-18,round of 16,not applicable,T-42,Japan,JPN,1,0,P-08644,Toda,Kazuyuki,21,45',45,0,first half,1,0,0,0
1390,B-1390,WC-2002,2002 FIFA World Cup,M-2002-55,Japan v Turkey,2002-06-18,round of 16,not applicable,T-77,Turkey,TUR,0,1,P-02937,Şükür,Hakan,9,90',90,0,second half,1,0,0,0
1391,B-1391,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-39,Italy,ITA,0,1,P-01541,Coco,Francesco,4,4',4,0,first half,1,0,0,0
1392,B-1392,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-69,South Korea,KOR,1,0,P-07546,Kim,Tae-young,7,17',17,0,first half,1,0,0,0
1393,B-1393,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-39,Italy,ITA,0,1,P-03276,Totti,Francesco,10,22',22,0,first half,1,0,0,0
1394,B-1394,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-39,Italy,ITA,0,1,P-02541,Tommasi,Damiano,17,55',55,0,second half,1,0,0,0
1395,B-1395,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-39,Italy,ITA,0,1,P-03472,Zanetti,Cristiano,6,59',59,0,second half,1,0,0,0
1396,B-1396,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-69,South Korea,KOR,1,0,P-02315,Song,Chong-gug,22,80',80,0,second half,1,0,0,0
1397,B-1397,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-69,South Korea,KOR,1,0,P-06947,Lee,Chun-soo,14,99',99,0,"extra time, first half",1,0,0,0
1398,B-1398,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-39,Italy,ITA,0,1,P-03276,Totti,Francesco,10,103',103,0,"extra time, first half",1,0,1,1
1399,B-1399,WC-2002,2002 FIFA World Cup,M-2002-56,South Korea v Italy,2002-06-18,round of 16,not applicable,T-69,South Korea,KOR,1,0,P-07651,Choi,Jin-cheul,4,115',115,0,"extra time, second half",1,0,0,0
1400,B-1400,WC-2002,2002 FIFA World Cup,M-2002-57,England v Brazil,2002-06-21,quarter-finals,not applicable,T-09,Brazil,BRA,0,1,P-05984,Ronaldinho,not applicable,11,57',57,0,second half,0,1,0,1
1401,B-1401,WC-2002,2002 FIFA World Cup,M-2002-57,England v Brazil,2002-06-21,quarter-finals,not applicable,T-27,England,ENG,1,0,P-00549,Scholes,Paul,8,75',75,0,second half,1,0,0,0
1402,B-1402,WC-2002,2002 FIFA World Cup,M-2002-57,England v Brazil,2002-06-21,quarter-finals,not applicable,T-27,England,ENG,1,0,P-06936,Ferdinand,Rio,5,86',86,0,second half,1,0,0,0
1403,B-1403,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-80,United States,USA,0,1,P-09160,Lewis,Eddie,7,40',40,0,first half,1,0,0,0
1404,B-1404,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-80,United States,USA,0,1,P-08563,Pope,Eddie,23,41',41,0,first half,1,0,0,0
1405,B-1405,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-29,Germany,DEU,1,0,P-03197,Kehl,Sebastian,15,66',66,0,second half,1,0,0,0
1406,B-1406,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-29,Germany,DEU,1,0,P-00859,Jeremies,Jens,16,68',68,0,second half,1,0,0,0
1407,B-1407,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-80,United States,USA,0,1,P-00060,Reyna,Claudio,10,68',68,0,second half,1,0,0,0
1408,B-1408,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-80,United States,USA,0,1,P-07912,Mastroeni,Pablo,4,69',69,0,second half,1,0,0,0
1409,B-1409,WC-2002,2002 FIFA World Cup,M-2002-58,Germany v United States,2002-06-21,quarter-finals,not applicable,T-80,United States,USA,0,1,P-07135,Berhalter,Gregg,3,70',70,0,second half,1,0,0,0
1410,B-1410,WC-2002,2002 FIFA World Cup,M-2002-59,Spain v South Korea,2002-06-22,quarter-finals,not applicable,T-69,South Korea,KOR,0,1,P-07038,Yoo,Sang-chul,6,52',52,0,second half,1,0,0,0
1411,B-1411,WC-2002,2002 FIFA World Cup,M-2002-59,Spain v South Korea,2002-06-22,quarter-finals,not applicable,T-71,Spain,ESP,1,0,P-09538,de Pedro,Javier,11,53',53,0,second half,1,0,0,0
1412,B-1412,WC-2002,2002 FIFA World Cup,M-2002-59,Spain v South Korea,2002-06-22,quarter-finals,not applicable,T-71,Spain,ESP,1,0,P-08515,Morientes,Fernando,9,111',111,0,"extra time, second half",1,0,0,0
1413,B-1413,WC-2002,2002 FIFA World Cup,M-2002-60,Senegal v Turkey,2002-06-22,quarter-finals,not applicable,T-63,Senegal,SEN,1,0,P-04764,Daf,Omar,2,12',12,0,first half,1,0,0,0
1414,B-1414,WC-2002,2002 FIFA World Cup,M-2002-60,Senegal v Turkey,2002-06-22,quarter-finals,not applicable,T-77,Turkey,TUR,0,1,P-08349,Belözoğlu,Emre,21,22',22,0,first half,1,0,0,0
1415,B-1415,WC-2002,2002 FIFA World Cup,M-2002-60,Senegal v Turkey,2002-06-22,quarter-finals,not applicable,T-63,Senegal,SEN,1,0,P-07984,Cissé,Aliou,6,63',63,0,second half,1,0,0,0
1416,B-1416,WC-2002,2002 FIFA World Cup,M-2002-60,Senegal v Turkey,2002-06-22,quarter-finals,not applicable,T-77,Turkey,TUR,0,1,P-00170,Mansız,İlhan,17,87',87,0,second half,1,0,0,0
1417,B-1417,WC-2002,2002 FIFA World Cup,M-2002-61,Germany v South Korea,2002-06-25,semi-finals,not applicable,T-29,Germany,DEU,1,0,P-07241,Ballack,Michael,13,71',71,0,second half,1,0,0,0
1418,B-1418,WC-2002,2002 FIFA World Cup,M-2002-61,Germany v South Korea,2002-06-25,semi-finals,not applicable,T-29,Germany,DEU,1,0,P-09562,Neuville,Oliver,7,85',85,0,second half,1,0,0,0
1419,B-1419,WC-2002,2002 FIFA World Cup,M-2002-61,Germany v South Korea,2002-06-25,semi-finals,not applicable,T-69,South Korea,KOR,0,1,P-04571,Lee,Min-sung,15,90',90,0,second half,1,0,0,0
1420,B-1420,WC-2002,2002 FIFA World Cup,M-2002-62,Brazil v Turkey,2002-06-26,semi-finals,not applicable,T-09,Brazil,BRA,1,0,P-06133,Silva,Gilberto,8,41',41,0,first half,1,0,0,0
1421,B-1421,WC-2002,2002 FIFA World Cup,M-2002-62,Brazil v Turkey,2002-06-26,semi-finals,not applicable,T-77,Turkey,TUR,0,1,P-08738,Kerimoğlu,Tugay,8,59',59,0,second half,1,0,0,0
1422,B-1422,WC-2002,2002 FIFA World Cup,M-2002-62,Brazil v Turkey,2002-06-26,semi-finals,not applicable,T-77,Turkey,TUR,0,1,P-00320,Şaş,Hasan,11,90',90,0,second half,1,0,0,0
1423,B-1423,WC-2002,2002 FIFA World Cup,M-2002-63,South Korea v Turkey,2002-06-29,third-place match,not applicable,T-69,South Korea,KOR,1,0,P-03448,Lee,Eul-yong,13,23',23,0,first half,1,0,0,0
1424,B-1424,WC-2002,2002 FIFA World Cup,M-2002-63,South Korea v Turkey,2002-06-29,third-place match,not applicable,T-77,Turkey,TUR,0,1,P-08738,Kerimoğlu,Tugay,8,50',50,0,second half,1,0,0,0
1425,B-1425,WC-2002,2002 FIFA World Cup,M-2002-63,South Korea v Turkey,2002-06-29,third-place match,not applicable,T-77,Turkey,TUR,0,1,P-08945,Reçber,Rüştü,1,83',83,0,second half,1,0,0,0
1426,B-1426,WC-2002,2002 FIFA World Cup,M-2002-64,Germany v Brazil,2002-06-30,final,not applicable,T-09,Brazil,BRA,0,1,P-07081,Júnior,Roque,4,6',6,0,first half,1,0,0,0
1427,B-1427,WC-2002,2002 FIFA World Cup,M-2002-64,Germany v Brazil,2002-06-30,final,not applicable,T-29,Germany,DEU,1,0,P-05224,Klose,Miroslav,11,9',9,0,first half,1,0,0,0
1428,B-1428,WC-2006,2006 FIFA World Cup,M-2006-01,Germany v Costa Rica,2006-06-09,group stage,Group A,T-16,Costa Rica,CRI,0,1,P-06916,Fonseca,Danny,6,30',30,0,first half,1,0,0,0
1429,B-1429,WC-2006,2006 FIFA World Cup,M-2006-02,Poland v Ecuador,2006-06-09,group stage,Group A,T-24,Ecuador,ECU,0,1,P-01722,Hurtado,Iván,3,31',31,0,first half,1,0,0,0
1430,B-1430,WC-2006,2006 FIFA World Cup,M-2006-02,Poland v Ecuador,2006-06-09,group stage,Group A,T-55,Poland,POL,1,0,P-01606,Smolarek,Euzebiusz,15,37',37,0,first half,1,0,0,0
1431,B-1431,WC-2006,2006 FIFA World Cup,M-2006-02,Poland v Ecuador,2006-06-09,group stage,Group A,T-24,Ecuador,ECU,0,1,P-04130,Méndez,Édison,8,70',70,0,second half,1,0,0,0
1432,B-1432,WC-2006,2006 FIFA World Cup,M-2006-03,England v Paraguay,2006-06-10,group stage,Group B,T-27,England,ENG,1,0,P-02373,Gerrard,Steven,4,19',19,0,first half,1,0,0,0
1433,B-1433,WC-2006,2006 FIFA World Cup,M-2006-03,England v Paraguay,2006-06-10,group stage,Group B,T-53,Paraguay,PRY,0,1,P-05246,Valdez,Nelson Haedo,18,22',22,0,first half,1,0,0,0
1434,B-1434,WC-2006,2006 FIFA World Cup,M-2006-03,England v Paraguay,2006-06-10,group stage,Group B,T-27,England,ENG,1,0,P-07815,Crouch,Peter,21,63',63,0,second half,1,0,0,0
1435,B-1435,WC-2006,2006 FIFA World Cup,M-2006-04,Trinidad and Tobago v Sweden,2006-06-10,group stage,Group B,T-75,Trinidad and Tobago,TTO,1,0,P-09888,John,Avery,3,15',15,0,first half,1,0,0,0
1436,B-1436,WC-2006,2006 FIFA World Cup,M-2006-04,Trinidad and Tobago v Sweden,2006-06-10,group stage,Group B,T-75,Trinidad and Tobago,TTO,1,0,P-09888,John,Avery,3,46',46,0,second half,1,0,1,1
1437,B-1437,WC-2006,2006 FIFA World Cup,M-2006-04,Trinidad and Tobago v Sweden,2006-06-10,group stage,Group B,T-75,Trinidad and Tobago,TTO,1,0,P-06966,Yorke,Dwight,19,74',74,0,second half,1,0,0,0
1438,B-1438,WC-2006,2006 FIFA World Cup,M-2006-04,Trinidad and Tobago v Sweden,2006-06-10,group stage,Group B,T-72,Sweden,SWE,0,1,P-01768,Larsson,Henrik,11,90',90,0,second half,1,0,0,0
1439,B-1439,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,2006-06-10,group stage,Group C,T-03,Argentina,ARG,1,0,P-01135,Saviola,Javier,7,41',41,0,first half,1,0,0,0
1440,B-1440,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,2006-06-10,group stage,Group C,T-03,Argentina,ARG,1,0,P-01142,Heinze,Gabriel,6,48',48,0,second half,1,0,0,0
1441,B-1441,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,2006-06-10,group stage,Group C,T-40,Ivory Coast,CIV,0,1,P-07536,Eboué,Emmanuel,21,62',62,0,second half,1,0,0,0
1442,B-1442,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,2006-06-10,group stage,Group C,T-03,Argentina,ARG,1,0,P-04010,González,Lucho,22,81',81,0,second half,1,0,0,0
1443,B-1443,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,2006-06-10,group stage,Group C,T-40,Ivory Coast,CIV,0,1,P-06256,Drogba,Didier,11,90'+1',90,1,"second half, stoppage time",1,0,0,0
1444,B-1444,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-65,Serbia and Montenegro,SCG,1,0,P-02369,Stanković,Dejan,10,34',34,0,first half,1,0,0,0
1445,B-1445,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-46,Netherlands,NLD,0,1,P-01713,van Bronckhorst,Giovanni,5,56',56,0,second half,1,0,0,0
1446,B-1446,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-65,Serbia and Montenegro,SCG,1,0,P-08122,Koroman,Ognjen,7,64',64,0,second half,1,0,0,0
1447,B-1447,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-65,Serbia and Montenegro,SCG,1,0,P-06170,Dragutinović,Ivica,3,81',81,0,second half,1,0,0,0
1448,B-1448,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-46,Netherlands,NLD,0,1,P-02199,Heitinga,John,14,85',85,0,second half,1,0,0,0
1449,B-1449,WC-2006,2006 FIFA World Cup,M-2006-06,Serbia and Montenegro v Netherlands,2006-06-11,group stage,Group C,T-65,Serbia and Montenegro,SCG,1,0,P-00952,Gavrančić,Goran,6,90',90,0,second half,1,0,0,0
1450,B-1450,WC-2006,2006 FIFA World Cup,M-2006-07,Mexico v Iran,2006-06-11,group stage,Group D,T-44,Mexico,MEX,1,0,P-09068,Torrado,Gerardo,6,18',18,0,first half,1,0,0,0
1451,B-1451,WC-2006,2006 FIFA World Cup,M-2006-07,Mexico v Iran,2006-06-11,group stage,Group D,T-36,Iran,IRN,0,1,P-01531,Nekounam,Javad,6,55',55,0,second half,1,0,0,0
1452,B-1452,WC-2006,2006 FIFA World Cup,M-2006-07,Mexico v Iran,2006-06-11,group stage,Group D,T-44,Mexico,MEX,1,0,P-04348,Salcido,Carlos,3,90'+1',90,1,"second half, stoppage time",1,0,0,0
1453,B-1453,WC-2006,2006 FIFA World Cup,M-2006-08,Angola v Portugal,2006-06-11,group stage,Group D,T-56,Portugal,PRT,0,1,P-03142,Ronaldo,Cristiano,17,26',26,0,first half,1,0,0,0
1454,B-1454,WC-2006,2006 FIFA World Cup,M-2006-08,Angola v Portugal,2006-06-11,group stage,Group D,T-02,Angola,AGO,1,0,P-02890,Jamba,not applicable,3,28',28,0,first half,1,0,0,0
1455,B-1455,WC-2006,2006 FIFA World Cup,M-2006-08,Angola v Portugal,2006-06-11,group stage,Group D,T-02,Angola,AGO,1,0,P-05317,Locó,not applicable,20,45'+3',45,3,"first half, stoppage time",1,0,0,0
1456,B-1456,WC-2006,2006 FIFA World Cup,M-2006-08,Angola v Portugal,2006-06-11,group stage,Group D,T-02,Angola,AGO,1,0,P-05803,Macanga,André,8,52',52,0,second half,1,0,0,0
1457,B-1457,WC-2006,2006 FIFA World Cup,M-2006-08,Angola v Portugal,2006-06-11,group stage,Group D,T-56,Portugal,PRT,0,1,P-05851,Valente,Nuno,14,79',79,0,second half,1,0,0,0
1458,B-1458,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-42,Japan,JPN,0,1,P-06218,Miyamoto,Tsuneyasu,5,31',31,0,first half,1,0,0,0
1459,B-1459,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-04,Australia,AUS,1,0,P-05001,Grella,Vince,13,33',33,0,first half,1,0,0,0
1460,B-1460,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-42,Japan,JPN,0,1,P-09775,Takahara,Naohiro,9,40',40,0,first half,1,0,0,0
1461,B-1461,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-04,Australia,AUS,1,0,P-02486,Moore,Craig,3,58',58,0,second half,1,0,0,0
1462,B-1462,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-42,Japan,JPN,0,1,P-02776,Moniwa,Teruyuki,2,68',68,0,second half,1,0,0,0
1463,B-1463,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-04,Australia,AUS,1,0,P-06889,Cahill,Tim,4,69',69,0,second half,1,0,0,0
1464,B-1464,WC-2006,2006 FIFA World Cup,M-2006-09,Australia v Japan,2006-06-12,group stage,Group F,T-04,Australia,AUS,1,0,P-00232,Aloisi,John,15,78',78,0,second half,1,0,0,0
1465,B-1465,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-80,United States,USA,1,0,P-01429,Onyewu,Oguchi,22,5',5,0,first half,1,0,0,0
1466,B-1466,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-19,Czech Republic,CZE,0,1,P-06769,Rozehnal,David,22,16',16,0,first half,1,0,0,0
1467,B-1467,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-19,Czech Republic,CZE,0,1,P-06141,Lokvenc,Vratislav,12,59',59,0,second half,1,0,0,0
1468,B-1468,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-80,United States,USA,1,0,P-00060,Reyna,Claudio,10,60',60,0,second half,1,0,0,0
1469,B-1469,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-19,Czech Republic,CZE,0,1,P-02198,Rosický,Tomáš,10,81',81,0,second half,1,0,0,0
1470,B-1470,WC-2006,2006 FIFA World Cup,M-2006-10,United States v Czech Republic,2006-06-12,group stage,Group E,T-19,Czech Republic,CZE,0,1,P-02445,Grygera,Zdeněk,2,88',88,0,second half,1,0,0,0
1471,B-1471,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-39,Italy,ITA,1,0,P-00192,De Rossi,Daniele,4,10',10,0,first half,1,0,0,0
1472,B-1472,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-30,Ghana,GHA,0,1,P-07729,Muntari,Sulley,11,41',41,0,first half,1,0,0,0
1473,B-1473,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-39,Italy,ITA,1,0,P-09267,Camoranesi,Mauro,16,62',62,0,second half,1,0,0,0
1474,B-1474,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-30,Ghana,GHA,0,1,P-00211,Gyan,Asamoah,3,65',65,0,second half,1,0,0,0
1475,B-1475,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-39,Italy,ITA,1,0,P-00013,Iaquinta,Vincenzo,15,88',88,0,second half,1,0,0,0
