key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
6470,P-74506,Morgan,Lester,1976-05-02,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Lester_Morgan
6471,P-87723,Morgan,Willie,1944-10-02,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Willie_Morgan
6472,P-08514,Morientes,Fernando,1976-04-05,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Fernando_Morientes
6473,P-69680,Moriero,Francesco,1969-03-31,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Francesco_Moriero
6474,P-12781,Morimoto,Takayuki,1988-05-07,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Takayuki_Morimoto
6475,P-10900,Morimoto,Tsuru,1970-11-09,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Tsuru_Morimoto
6476,P-72137,Morini,Francesco,1944-08-12,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Francesco_Morini
6477,P-03401,Morínigo,Gustavo,1977-01-23,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Gustavo_Mor%C3%ADnigo
6478,P-49610,Morioka,Ryuzo,1975-10-07,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Ryuzo_Morioka
6479,P-22568,Moriri,Surprise,1980-03-20,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Surprise_Moriri
6480,P-27263,Morishige,Masato,1987-05-21,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Masato_Morishige
6481,P-17348,Morishima,Hiroaki,1972-04-30,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Hiroaki_Morishima
6482,P-75751,Morita,Hidemasa,1995-05-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hidemasa_Morita
6483,P-05766,Morlock,Max,1925-05-11,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Max_Morlock
6484,P-39878,Morneau,Isabelle,1976-04-18,1,0,1,0,1,3,"1995, 1999, 2003",https://en.wikipedia.org/wiki/Isabelle_Morneau
6485,P-73814,Moro,Giuseppe,1921-01-16,0,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Giuseppe_Moro
6486,P-04915,Morozov,Gennady,1962-12-30,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Gennady_Morozov
6487,P-69082,Morrell,Joe,1997-01-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Morrell
6488,P-24199,Morris,Chris,1963-12-24,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Chris_Morris_(footballer)
6489,P-77402,Morris,Jordan,1994-10-26,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jordan_Morris
6490,P-83418,Morrison,Clinton,1979-05-14,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Clinton_Morrison
6491,P-50801,Morsy,Sam,1991-09-10,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Sam_Morsy
6492,P-89453,Mortensen,Stan,1921-05-26,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Stan_Mortensen
6493,P-33543,Morton,Sarah,1998-08-28,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Sarah_Morton_(footballer)
6494,P-85237,Morula,Lebogang,1968-12-22,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Lebogang_Morula
6495,P-12336,Mosaoud,Kamel,1914-08-02,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Kamel_Mosaoud
6496,P-80374,Moscato,Carmelina,1984-05-02,1,0,1,1,0,3,"2003, 2011, 2015",https://en.wikipedia.org/wiki/Carmelina_Moscato
6497,P-56491,Moscoso,Gustavo,1955-08-10,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Gustavo_Moscoso
6498,P-15441,Moser,Martina,1986-04-09,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Martina_Moser
6499,P-26900,Moses,Victor,1990-12-12,0,0,0,1,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Victor_Moses
6500,P-85624,Moshoeu,John,1965-12-18,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/John_Moshoeu
6501,P-48921,Mosquera,Roberto,1956-06-21,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Roberto_Mosquera
6502,P-45524,Moss,Glen,1983-01-19,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Glen_Moss
6503,P-09673,Mostefa,Mehdi,1983-08-30,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Mehdi_Mostefa
6504,P-76220,Mostovoi,Aleksandr,1968-08-22,0,0,0,1,0,2,"1994, 2002",https://en.wikipedia.org/wiki/Aleksandr_Mostovoi
6505,P-52220,Moström,Malin,1975-08-01,1,0,0,1,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Malin_Mostr%C3%B6m
6506,P-62196,Mota,Antonio,1939-01-26,0,1,0,0,0,2,"1962, 1970",https://en.wikipedia.org/wiki/Antonio_Mota
6507,P-87406,Mota,Salvador,1922-11-30,0,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Salvador_Mota
6508,P-65355,Motlhalo,Linda,1998-07-01,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Linda_Motlhalo
6509,P-32717,Motta,Thiago,1982-08-28,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Thiago_Motta
6510,P-69611,Mouath,Malek,1981-08-10,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Malek_Mouath
6511,P-67914,Moubandje,François,1990-06-21,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Moubandje
6512,P-79497,Mouddani,Abdelfettah,1956-07-30,0,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Abdelfettah_Mouddani
6513,P-65896,Moukandjo,Benjamin,1988-11-12,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Benjamin_Moukandjo
6514,P-04137,Moukoko,Youssoufa,2004-11-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssoufa_Moukoko
6515,P-90012,Mount,Mason,1999-01-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mason_Mount
6516,P-51757,Mouriño,Eliseo,1927-06-03,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Eliseo_Mouri%C3%B1o
6517,P-89743,Moutinho,João,1986-09-08,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho
6518,P-49445,Mouyémé,Georges,1971-04-15,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Georges_Mouy%C3%A9m%C3%A9
6519,P-94935,Mouynet,Robert,1930-03-25,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Robert_Mouynet
6520,P-76784,Mowlik,Piotr,1951-04-21,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Piotr_Mowlik
6521,P-62375,Mozer,Carlos,1960-09-19,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Carlos_Mozer
6522,P-01706,Mpenza,Émile,1978-07-04,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/%C3%89mile_Mpenza
6523,P-90633,Mpenza,Mbo,1976-12-04,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Mbo_Mpenza
6524,P-39078,Mphela,Katlego,1984-11-29,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Katlego_Mphela
6525,P-07569,Mpuru,Mapaseka,1998-04-09,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Mapaseka_Mpuru
6526,P-22974,Mráz,Gustav,1934-09-11,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Gustav_Mr%C3%A1z
6527,P-81872,Mrđa,Dragan,1984-01-23,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Dragan_Mr%C4%91a
6528,P-37589,Mrkušić,Srđan,1915-06-26,0,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Sr%C4%91an_Mrku%C5%A1i%C4%87
6529,P-96358,Mrmić,Marjan,1965-05-06,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Marjan_Mrmi%C4%87
6530,P-25741,Msakni,Youssef,1990-10-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssef_Msakni
6531,P-47455,Mthandi,Amanda,1996-05-23,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Amanda_Mthandi
6532,P-23395,Mtiliga,Patrick,1981-01-28,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Patrick_Mtiliga
6533,P-49869,Muccinelli,Ermes,1927-07-28,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Ermes_Muccinelli
6534,P-83904,Mucha,Ján,1982-12-05,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/J%C3%A1n_Mucha
6535,P-19215,Mudie,Jackie,1930-04-10,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jackie_Mudie
6536,P-20811,Mugneret-Béghé,Stéphanie,1974-03-22,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/St%C3%A9phanie_Mugneret-B%C3%A9gh%C3%A9
6537,P-90409,Muguerza,José,1911-09-15,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Jos%C3%A9_Muguerza
6538,P-36143,Muir,Suzanne,1970-07-06,1,0,1,0,0,2,"1995, 1999",https://en.wikipedia.org/wiki/Suzanne_Muir
6539,P-63525,Mujdža,Mensur,1984-03-28,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Mensur_Mujd%C5%BEa
6540,P-03917,Mujić,Muhamed,1933-04-25,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Muhamed_Muji%C4%87
6541,P-50162,Mujica,Juan,1943-12-22,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Mujica
6542,P-65059,Mukansi,MacDonald,1975-05-26,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/MacDonald_Mukansi
6543,P-44782,Mukombo,Mwanza,1945-12-17,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Mwanza_Mukombo
6544,P-30411,Mukoro,Ann,1975-05-27,1,0,0,1,0,2,"1991, 1995",https://en.wikipedia.org/wiki/Ann_Mukoro
6545,P-88955,Mulamba,Ndaye,1948-11-04,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Ndaye_Mulamba
6546,P-16808,Mulaudzi,Rhoda,1989-12-02,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Rhoda_Mulaudzi
6547,P-82512,Mullen,Jimmy,1923-01-06,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Jimmy_Mullen_(footballer_born_1923)
6548,P-41229,Muller,Lucien,1934-09-03,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Lucien_Muller
6549,P-67283,Müller,Claudia,1974-05-21,1,0,0,0,1,1,1999,https://en.wikipedia.org/wiki/Claudia_M%C3%BCller_(footballer)
6550,P-34993,Müller,Dieter,1954-04-01,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Dieter_M%C3%BCller
6551,P-72441,Müller,Gerd,1945-11-03,0,0,0,0,1,2,"1970, 1974",https://en.wikipedia.org/wiki/Gerd_M%C3%BCller
6552,P-95747,Müller,Hansi,1957-07-27,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Hansi_M%C3%BCller
6553,P-80012,Müller,Martina,1980-04-18,1,0,0,0,1,3,"2003, 2007, 2011",https://en.wikipedia.org/wiki/Martina_M%C3%BCller_(footballer)
6554,P-60969,Müller,not applicable,1966-01-31,0,0,0,0,1,3,"1986, 1990, 1994","https://en.wikipedia.org/wiki/M%C3%BCller_(footballer,_born_1966)"
6555,P-37656,Müller,Patrick,1976-12-17,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Patrick_M%C3%BCller_(footballer)
6556,P-77109,Müller,Sándor,1948-09-21,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/S%C3%A1ndor_M%C3%BCller
6557,P-28154,Müller,Thomas,1989-09-13,0,0,0,1,1,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thomas_M%C3%BCller
6558,P-62668,Mullery,Alan,1941-11-23,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Alan_Mullery
6559,P-86132,Mulligan,Dave,1982-03-24,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Dave_Mulligan
6560,P-42208,Mullinix,Siri,1978-05-22,1,1,0,0,0,1,2003,https://en.wikipedia.org/wiki/Siri_Mullinix
6561,P-91408,Mun,In-guk,1978-09-29,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Mun_In-guk
6562,P-91524,Muñante,Juan,1948-06-12,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Juan_Mu%C3%B1ante
6563,P-38187,Munaron,Jacky,1956-09-08,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Jacky_Munaron
6564,P-54495,Muneer,Khalid,1998-02-24,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Khalid_Muneer
6565,P-96873,Munguía,Antonio,1942-06-27,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Antonio_Mungu%C3%ADa
6566,P-29001,Munguía,José Luis,1959-10-28,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Mungu%C3%ADa
6567,P-42226,Munoz,Caitlin,1983-10-04,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Caitlin_Munoz
6568,P-67053,Muñoz,Carlos,1962-09-08,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Carlos_Mu%C3%B1oz_(Mexican_footballer)
6569,P-28249,Muñoz,Elías,1941-11-03,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/El%C3%ADas_Mu%C3%B1oz
6570,P-66860,Muñoz,Horacio,1900-01-01,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Horacio_Mu%C3%B1oz
6571,P-53655,Muñoz,Manuel,1928-04-28,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Manuel_Mu%C3%B1oz_(footballer)
6572,P-18230,Muñoz,Rodrigo,1982-01-22,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Rodrigo_Mu%C3%B1oz
6573,P-78876,Muñoz,Yuli,1989-03-18,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Yuli_Mu%C3%B1oz
6574,P-17048,Muntari,Mohammed,1993-12-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Mohammed_Muntari
6575,P-50641,Muntari,Sulley,1984-08-27,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Sulley_Muntari
6576,P-04888,Munteanu,Dorinel,1968-06-25,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Dorinel_Munteanu
6577,P-50044,Muntyan,Vladimir,1946-09-14,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Vladimir_Muntyan
6578,P-79836,Munúa,Gustavo,1978-01-27,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Gustavo_Mun%C3%BAa
6579,P-60828,Münzenberg,Reinhold,1909-01-25,0,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Reinhold_M%C3%BCnzenberg
6580,P-68833,Murawski,Maciej,1974-02-20,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Maciej_Murawski
6581,P-16245,Muriel,Luis,1991-04-16,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Luis_Muriel
6582,P-00083,Murillo,Christina,1993-01-28,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Christina_Murillo
6583,P-72819,Murillo,Michael Amir,1996-02-11,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Michael_Amir_Murillo
6584,P-92838,Murillo,Miguel,1898-03-24,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Miguel_Murillo_(Bolivian_footballer)
6585,P-26542,Murillo,Óscar,1988-04-18,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/%C3%93scar_Murillo
6586,P-93627,Murray,Bruce,1966-01-25,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Bruce_Murray_(soccer)
6587,P-25443,Murray,Christie,1990-05-03,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Christie_Murray
6588,P-07282,Murray,Jimmy,1933-02-04,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jimmy_Murray_(footballer_born_1933)
6589,P-24424,Murray,Joelle,1986-11-07,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Joelle_Murray
6590,P-61821,Murray,Julie,1970-04-28,1,0,0,1,1,2,"1995, 1999",https://en.wikipedia.org/wiki/Julie_Murray
6591,P-95570,Musa,Abdullah,1958-03-02,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Abdullah_Musa
6592,P-19591,Musa,Ahmed,1992-10-14,0,0,0,0,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Ahmed_Musa
6593,P-00234,Musabah,Muhsin,1964-10-01,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Muhsin_Musabah
6594,P-59571,Musah,Yunus,2002-11-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Yunus_Musah
6595,P-39234,Musiał,Adam,1948-12-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Adam_Musia%C5%82
6596,P-47182,Musiala,Jamal,2003-02-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jamal_Musiala
6597,P-73082,Musimessi,Julio,1924-07-09,0,1,0,0,0,1,1958,https://en.wikipedia.org/wiki/Julio_Musimessi
6598,P-10014,Muslera,Fernando,1986-06-16,0,1,0,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Fernando_Muslera
6599,P-25946,Mušović,Zećira,1996-05-26,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Ze%C4%87ira_Mu%C5%A1ovi%C4%87
6600,P-51514,Musrri,Luis,1969-12-24,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Luis_Musrri
6601,P-02430,Mussi,Roberto,1963-08-25,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Roberto_Mussi
6602,P-52647,Musso,Braulio,1930-03-08,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Braulio_Musso
6603,P-67414,Mustafi,Shkodran,1992-04-17,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Shkodran_Mustafi
6604,P-36278,Muto,Yoshinori,1992-07-15,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Yoshinori_Muto
6605,P-49556,Muttis,Ramón,1899-03-12,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Ram%C3%B3n_Muttis
6606,P-02400,Mužinić,Dražen,1953-01-25,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Dra%C5%BEen_Mu%C5%BEini%C4%87
6607,P-78546,Muzsnay,Zsolt,1965-08-20,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Zsolt_Muzsnay
6608,P-01729,Mvogo,Yvon,1994-06-06,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Yvon_Mvogo
6609,P-49497,Mwamba,Kazadi,1947-03-06,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Kazadi_Mwamba
6610,P-87653,Myers,Roy,1969-04-13,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Roy_Myers
6611,P-99616,Myhre,Thomas,1973-10-16,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Thomas_Myhre
6612,P-95127,Mykjåland,Lene,1987-02-20,1,0,0,1,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Lene_Mykj%C3%A5land
6613,P-48934,Mykland,Erik,1971-07-21,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Erik_Mykland
6614,P-33146,Myklebust,Merete,1973-05-16,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Merete_Myklebust
6615,P-58878,Myojin,Tomokazu,1978-01-24,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Tomokazu_Myojin
6616,P-39550,Myrie,David,1988-06-01,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/David_Myrie
6617,P-12707,N'Diaye,Alfred,1990-03-06,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Alfred_N%27Diaye
6618,P-17986,N'Diaye,Khadim,1985-04-05,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Khadim_N%27Diaye
6619,P-64668,N'Diaye,Makhtar,1981-12-31,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Makhtar_N%27Diaye
6620,P-62939,N'Diaye,Moussa,1979-02-20,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Moussa_N%27Diaye
6621,P-66635,N'Diaye,Moussa,2002-06-18,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Moussa_N%27Diaye_(footballer,_born_2002)"
6622,P-35460,N'Diaye,Sylvain,1976-06-25,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Sylvain_N%27Diaye
6623,P-53341,N'Dip,Victor,1967-08-18,0,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Victor_N%27Dip
6624,P-59682,N'Djeya,René,1953-10-09,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Ren%C3%A9_N%27Djeya
6625,P-78387,N'Do,Joseph,1976-04-28,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Joseph_N%27Do
6626,P-72682,N'Doumbé,François,1954-01-30,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Fran%C3%A7ois_N%27Doumb%C3%A9
6627,P-82601,N'Dour,Alassane,1981-12-12,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Alassane_N%27Dour
6628,P-51960,N'Doye,Cheikh,1986-03-29,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Cheikh_N%27Doye
6629,P-94440,N'dy Assembé,Guy,1986-02-28,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Guy_N%27dy_Assemb%C3%A9
6630,P-41427,N'Guea,Jacques,1955-11-08,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Jacques_N%27Guea
6631,P-88732,N'Guémo,Landry,1985-11-28,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Landry_N%27Gu%C3%A9mo
6632,P-26065,N'Guessan,Ange,1990-11-18,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Ange_N%27Guessan
6633,P-95667,N'Kono,Thomas,1956-07-20,0,1,0,0,0,3,"1982, 1990, 1994",https://en.wikipedia.org/wiki/Thomas_N%27Kono
6634,P-56615,N'Tumba,Jean Kalala,1949-01-07,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Jean_Kalala_N%27Tumba
6635,P-91329,Nabbout,Andrew,1992-12-17,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Andrew_Nabbout
6636,P-15848,Nacho,not applicable,1990-01-18,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Nacho_(footballer,_born_1990)"
6637,P-85128,Nađ,Albert,1974-10-29,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Albert_Na%C4%91
6638,P-03307,Nadal,Miguel Ángel,1966-07-28,0,0,1,0,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Nadal
6639,P-89133,Nader,Hassan,1965-07-08,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Hassan_Nader
6640,P-12946,Naeher,Alyssa,1988-04-20,1,1,0,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Alyssa_Naeher
6641,P-69034,Nafti,Mehdi,1978-11-28,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Mehdi_Nafti
6642,P-36151,Nagadome,Kaoru,1973-05-07,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/Kaoru_Nagadome
6643,P-77882,Nagamine,Kaori,1968-06-03,1,0,0,1,1,2,"1991, 1995",https://en.wikipedia.org/wiki/Kaori_Nagamine
6644,P-10268,Nagasato,Asano,1989-01-24,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Asano_Nagasato
6645,P-26303,Nagatomo,Yuto,1986-09-12,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Yuto_Nagatomo
6646,P-39664,Nagguez,Hamdi,1992-10-28,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Hamdi_Nagguez
6647,P-07203,Nagy,Antal,1944-05-16,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Antal_Nagy_(born_1944)
6648,P-99704,Nagy,Antal,1956-10-17,0,0,1,0,0,1,1986,"https://en.wikipedia.org/wiki/Antal_Nagy_(footballer,_born_1956)"
6649,P-99498,Nagy,István,1939-04-14,0,0,0,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Istv%C3%A1n_Nagy_(footballer_born_1939)
6650,P-32610,Nagy,József,1960-10-20,0,0,0,1,0,1,1986,"https://en.wikipedia.org/wiki/J%C3%B3zsef_Nagy_(footballer,_born_1960)"
6651,P-15153,Nagy,László,1949-10-21,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Nagy_(footballer)
6652,P-91529,Nagy,Miklós,1918-01-12,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Mikl%C3%B3s_Nagy_(footballer)
6653,P-06222,Nahi,Josée,1989-05-29,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Jos%C3%A9e_Nahi
6654,P-99636,Naili,Mokhtar,1953-09-03,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Mokhtar_Naili
6655,P-34878,Najar,Andy,1993-03-16,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Andy_Najar
6656,P-91900,Najdanović,Dragutin,1908-04-15,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Dragutin_Najdanovi%C4%87
6657,P-86324,Nájera,Manuel,1952-12-20,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Manuel_N%C3%A1jera
6658,P-46575,Nájera,Pedro,1929-02-03,0,0,0,1,0,2,"1954, 1962",https://en.wikipedia.org/wiki/Pedro_N%C3%A1jera
6659,P-91945,Nakachi,Mai,1980-12-16,1,0,1,1,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Mai_Nakachi
6660,P-44627,Nakajima,Emi,1990-09-27,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Emi_Nakajima
6661,P-16260,Nakamura,Kengo,1980-10-31,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Kengo_Nakamura
6662,P-20127,Nakamura,Kosuke,1995-02-27,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Kosuke_Nakamura
6663,P-77277,Nakamura,Shunsuke,1978-06-24,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Shunsuke_Nakamura
6664,P-36022,Nakanishi,Eisuke,1973-06-23,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Eisuke_Nakanishi
